loc,num_functions,avg_function_length,cyclomatic_complexity,max_nesting_depth,max_function_complexity,std_dev_function_complexity,lint_warning_count,comment_to_code_ratio,review_comment_count,test_coverage_percent,num_test_files_linked,code_churn_recent,num_contributors,file_age_days,fan_in,bug_count_total,bug_density,bugs_last_30_days,bug_trend,test_fail_count_related,days_since_last_change,code_quality_score,bug_risk_score,bug_risk_class
2013,71,29.17012168488751,3,7,18,2.367988412785329,12,0.20635477860134654,50,41.90434210459824,10,58,14,2110,13,29,1.129423308261284,9,0,1,191,71.33219568815987,52.4567779125094,2
2823,65,40.08315859218596,6,8,16,4.534900060913616,100,0.23491313431807392,59,100.0,9,489,13,1589,6,33,0.6424935258706267,1,-1,13,99,64.0571135500208,52.364664816369796,2
1366,21,50.50119404860996,8,8,18,2.0705830246251344,185,0.18445920866530552,80,58.08567622898993,4,51,5,3144,5,3,1.12788095403226,5,-1,1,320,53.59351999618966,17.24562651071713,0
2366,43,29.315649742685743,30,2,6,4.322918977347184,151,0.26856053166460087,9,18.864757494525136,9,454,7,2332,15,21,1.1168138362623616,1,-1,13,81,45.18978870853699,61.58522677648928,3
955,41,50.83232306079422,17,2,44,7.668835427338105,199,0.0,40,44.76797405443399,3,163,4,1105,47,29,1.3654928864964457,6,-1,3,124,22.745068500303077,59.28818155001195,3
2030,35,5.0,18,5,31,5.9541119601110815,163,0.05242085045451658,35,22.7799554966293,3,33,11,582,4,4,0.1600569742054625,17,-1,20,156,40.63954662388442,63.71867415267162,3
2700,36,5.0,17,3,36,6.252314022016601,63,0.2433517042181183,63,73.79232973500982,3,418,2,2931,4,67,0.48606099065072395,17,-1,21,157,61.583332832362096,81.66481629594306,4
1897,12,33.94573803287321,16,7,5,3.7064479979145815,44,0.13570001313055646,79,54.09188027405485,3,223,1,3215,31,0,1.4835475458785794,11,-1,12,345,55.205449983327924,37.21244102667711,1
815,34,26.052179616894545,18,4,30,4.790685047921076,19,0.15151753252631894,77,100.0,9,47,3,1899,16,5,0.0,15,1,14,57,66.53489846579214,63.588764464084065,3
2236,18,22.16660721691646,18,4,10,4.3762333242507685,87,0.10680924706308659,57,73.98481259278007,0,23,8,343,42,72,0.0,4,1,8,188,56.60483277501818,74.7019394251232,4
1691,68,36.9502359938823,1,5,3,2.7173212861088425,94,0.17570451415003419,89,86.37555028426283,8,47,5,3268,18,10,1.0354454928234664,3,-1,12,324,87.7107063371301,18.28641045012262,0
245,34,30.887045849299323,12,2,49,4.163434153780961,71,0.1594377667975349,87,55.525331243783924,2,23,10,2407,26,6,1.5635625935238964,1,-1,2,237,66.61932678222037,28.111996886358238,1
552,55,51.46606942774355,2,8,2,0.0,81,0.10757086896906985,87,79.42955924406651,1,17,1,1867,7,22,2.015456927267217,1,-1,1,176,73.51786153623168,19.835952756978827,0
2826,57,12.805486414069968,7,1,8,3.9741778266750463,197,0.25107003086963714,52,78.4474203934193,3,324,6,1879,25,5,0.7338751954735573,3,-1,23,74,64.91873951339836,46.96619206890759,2
1362,65,36.02310361643888,11,7,17,3.0767879501515223,64,0.28266353410034334,84,59.037210191538406,6,379,2,2811,26,7,3.3728946933691097,8,1,7,318,63.821352638018894,59.538300945275125,3
2531,51,21.235798515082777,10,6,34,4.376134064239135,162,0.24500807381351558,96,49.300641716160975,1,93,9,1182,13,1,0.0,4,-1,18,316,48.3539651268837,30.55031769613529,1
2881,27,5.0,27,6,9,5.606642848978907,119,0.09335951768389195,81,67.65936589830572,0,295,1,1954,18,7,0.0,1,-1,0,278,46.81142195841307,19.698833777616052,0
2125,45,7.2571195964913,21,6,2,5.554447229737418,80,0.24526875306779808,77,54.0343236576238,6,404,6,2016,12,62,1.258206232495293,9,0,22,206,53.901135117189504,80.80254435048406,4
2693,59,9.469179148325598,8,5,17,0.31868593438681403,61,0.13685812860248864,98,43.57042472341652,1,320,2,3428,2,17,0.0,2,0,15,316,70.86988677391086,29.25932684641007,1
1978,75,40.54867922243691,24,5,34,0.0,4,0.21671557934368582,5,53.035072688804334,0,379,12,998,37,41,1.390413300087128,2,1,13,346,32.54032453041044,87.7159908364733,5
198,46,50.64643251412644,25,2,44,1.9445773684276046,86,0.265058163230106,62,64.43005484049037,4,46,4,553,10,6,0.0,3,-1,1,347,59.45001389162892,25.57124306079076,1
2215,66,32.000282123944736,16,8,5,3.7122469214624174,30,0.18547560018817336,48,74.06783924724903,0,10,13,346,47,90,1.4761339888178049,18,-1,6,358,54.41821532528106,85.48102383568657,5
1830,12,28.48024512795461,29,1,9,4.853672194968977,94,0.24712525621942363,15,77.30081646620685,5,290,2,1962,3,61,0.0,9,0,2,213,59.55013727465939,68.93189655365958,3
638,40,18.433299914206415,18,5,3,2.113894831948535,39,0.0,96,76.48507850305711,8,89,3,2166,15,0,0.3353847926613114,4,0,14,175,66.82818112908444,28.075832113458986,1
304,54,41.54191394629639,15,8,7,5.277656996594866,132,0.29657622200213907,83,72.44902922732804,7,24,1,816,32,95,2.364685640310575,7,-1,22,340,64.13070777033826,70.45344093391968,4
1678,77,44.42443615395643,6,6,10,2.7218790608357724,34,0.1876405868033854,98,55.48764726539529,6,18,5,2207,17,16,1.664098156353847,2,-1,0,206,66.71744587065143,18.901346145052457,0
672,28,42.93365736596059,14,7,5,5.302483675023371,87,0.26148792483043237,97,27.668486299103222,4,105,1,828,0,17,0.0007176264297065194,7,-1,1,314,56.92984973952875,18.597511211532396,0
1990,69,20.732555018406842,24,8,1,4.014719945099176,130,0.2544898865216936,58,43.10073394631699,5,470,9,770,49,91,0.5147349406356672,16,0,16,176,35.56815308149627,100.0,5
1746,71,33.525642353588765,3,1,12,5.12654016988095,76,0.15531146888504307,34,51.827456406006355,3,7,14,3427,29,61,2.4592124120785686,2,-1,24,221,70.38033590652262,65.43754930242342,3
1706,59,19.03724973016612,3,4,38,4.424549658370693,39,0.14089223558362396,100,54.057547030513874,1,350,8,2569,41,2,0.0,12,0,7,104,53.307062213243995,53.40383040756414,2
1292,59,5.0,9,8,16,2.966649092995291,39,0.2677096486204551,95,59.886896395544944,6,111,4,3172,39,19,0.0,2,1,2,192,58.770000863227786,38.42336327455409,1
2376,72,20.418517945273436,3,5,6,0.5490194665265351,129,0.19243721485713783,61,51.135704142122265,10,382,5,3348,28,77,0.9128544141742363,5,-1,27,129,63.190583716495624,68.3842243716451,3
1013,30,31.069938445707777,1,2,48,2.7287109698551855,10,0.21055889474557724,82,83.59734971900924,4,139,2,2604,3,26,0.20193506337510625,1,-1,15,276,80.07859498023656,28.180656009688324,1
2074,22,28.45207559330118,29,5,17,3.2477778114632336,48,0.1690274970339222,98,53.30256762688608,10,288,13,2180,36,61,1.8725261972132996,18,1,28,66,45.008705882363,100.0,5
2185,6,49.3613503252036,19,1,2,0.26156246295872654,14,0.27344855186087247,93,54.94430316066416,7,124,3,184,1,11,0.4710203109077168,11,1,0,85,78.66003675534385,49.29650428628998,2
1735,1,24.18720555534409,8,3,18,4.3814558321310635,55,0.36279501184704077,90,81.95822871214403,2,239,6,3572,18,37,1.0782801346190944,10,1,21,158,73.25586225640751,68.06489088862504,3
301,36,39.686171112623995,30,1,20,4.9176799236277695,72,0.14865813271017786,17,64.05237651426945,4,49,6,1213,10,33,1.547554801534653,8,1,17,152,53.92650295832084,87.63313730943536,5
63,30,59.97339777521742,27,2,9,2.3547197196097294,24,0.2978645655401241,100,61.864384978931795,2,124,14,2840,21,4,0.5956140575925308,15,-1,2,346,55.80315189314055,38.82867107054243,1
1859,52,23.67883624525078,19,7,7,6.090174715137868,198,0.27398966937652836,94,66.36728854988095,8,209,6,2729,2,58,2.587274325524753,12,0,12,227,46.50660629990914,66.05713883177164,3
373,47,5.267356649084249,4,7,36,3.131033655267799,37,0.23316032933717434,37,80.93263385998303,4,465,15,307,33,32,0.0,20,1,4,291,60.039990772231924,93.99653176234158,5
1710,6,24.18396528687945,7,7,9,4.096688391390827,172,0.08652180879206511,75,79.93491185637214,0,35,10,421,5,71,2.199953928578845,6,0,19,248,64.40311858014022,71.7294061401617,4
62,36,39.02638167093647,19,5,31,2.3067370288728495,9,0.27804778655546886,80,87.34122097261427,0,307,9,958,12,1,1.057745300282202,2,-1,15,345,55.6074149733325,39.437461581759706,1
1874,40,39.95396942052918,2,5,31,0.0,46,0.3007867543445413,64,77.50839926805781,6,92,1,115,29,32,0.0,4,-1,4,110,70.18726766313652,38.20593296613713,1
1565,53,33.85817992065971,5,7,8,4.674704027186791,76,0.2654016870817044,72,50.488177992717134,8,148,2,1663,39,37,0.9010633863331011,6,-1,0,314,58.580356746252946,35.044748222116496,1
2346,11,9.516339653707622,9,4,38,1.1370494089220904,16,0.2132222000326946,86,80.87409156819788,4,162,14,85,34,93,1.8028286824197641,2,1,8,204,64.50849680763922,90.0730555022784,5
1670,75,5.0,9,7,33,2.37137577936661,96,0.06360920727504735,73,75.45247320993649,4,66,9,1789,36,12,0.7854272681492807,3,1,5,269,54.2156361184823,48.254714139544284,2
2062,39,42.31481253749693,24,1,24,5.287929775865377,106,0.0,62,32.01830563283168,1,442,7,1500,18,70,1.140467736221075,19,1,4,95,42.919488708955356,100.0,5
1989,28,44.01796705721668,30,8,9,2.6349147433422555,0,0.041061777520765785,63,51.55148388526057,1,157,11,430,33,98,0.6644793145055321,0,-1,3,117,41.32065792456629,67.30943425567857,3
1428,50,17.287538108079637,28,5,26,2.1288737593641383,114,0.4104575044644088,48,70.92090691911741,0,489,5,1293,19,63,1.5429930469983533,18,1,19,8,49.141304950643175,100.0,5
886,73,17.19910214676226,18,6,38,5.499916061585788,135,0.23976642513924837,12,79.86309801754481,1,155,13,1144,0,19,1.1734740907352184,8,1,16,100,56.4436492144359,85.29685238011321,5
1546,35,26.202237702566425,13,8,44,2.1414343632336577,21,0.0,85,99.10368736736723,10,368,3,1982,18,51,1.0615564695007293,1,-1,2,294,62.312496972264256,45.347512509280236,2
840,7,43.24375651386744,4,4,38,2.3617885866533554,160,0.20084384040778813,76,75.99631247385791,1,34,3,1246,39,53,0.6077915540992629,9,0,15,264,61.68961823848366,61.101815539357986,3
1948,43,5.0,12,1,47,2.8147408298673477,21,0.4756757153195225,40,72.82201238518027,4,335,7,238,19,45,1.232852928552345,19,-1,4,123,79.40179052139284,84.72935001562429,4
2881,27,5.0,27,6,9,5.606642848978907,119,0.09335951768389195,81,67.65936589830572,0,295,1,1954,18,7,0.0,1,-1,0,278,46.81142195841307,19.698833777616052,0
2746,20,29.332404886345767,14,5,46,4.112299373563345,155,0.19890501631264107,56,61.84498095466505,10,281,15,2336,2,3,1.3258029314868334,19,1,17,211,51.73511447764355,85.92212045491758,5
1869,69,32.815901786966876,17,7,6,4.0106438952024135,116,0.1021194408853991,63,62.775554577007824,8,255,3,2690,13,34,0.0,8,-1,11,109,54.34283412505362,46.434776769138026,2
2512,1,56.62675294760156,29,5,22,2.1636089650900456,178,0.16170910374885544,98,60.301352076656926,3,139,2,2350,11,6,0.0,1,-1,1,262,46.44016906818866,15.691869824491686,0
2192,48,39.11128272779479,11,2,7,6.665682187020491,55,0.24562040316870176,75,71.72629910094487,6,16,3,1297,50,21,0.32784462895463573,6,-1,15,317,73.82146928561932,39.00316991738985,1
1723,31,19.892474691708745,15,2,29,6.436521545289273,87,0.3687086407729735,27,96.4602015446975,1,58,2,2193,12,28,0.4162869496196866,4,1,12,239,71.93091031290058,53.3505471549385,2
579,12,17.542984095136482,7,3,17,2.9913312522134317,176,0.22167800930524656,48,40.77437035674801,6,9,4,2317,33,95,1.6374646738006033,16,0,4,315,60.39074251494796,78.44627721964768,4
2302,68,17.964186677982305,22,8,48,4.289383302101257,101,0.40852033752512473,75,32.12930286298287,5,480,2,1349,35,72,0.9078715176928511,5,0,6,306,36.08772458941077,76.0592316212377,4
645,24,23.108894554618008,6,8,15,2.9727682211244737,99,0.14361463602746882,72,51.03373409337752,5,417,3,2250,47,87,1.4692038500061053,15,1,30,9,50.73199755283164,100.0,5
914,65,50.481962885526926,2,2,10,4.877325252563471,193,0.3708461582023049,22,55.2266340376116,5,28,7,266,12,16,2.2633133621707,0,1,6,226,67.21592083594079,51.986644873398305,2
662,39,48.330041377762086,30,4,14,0.0,84,0.2060808817046983,49,81.61933635108463,7,136,1,3010,31,43,2.0221802639696236,8,1,25,325,62.604132606176066,80.315938714428,4
68,55,53.27563295620309,17,6,40,4.697817406706528,7,0.21291126343479508,97,95.16578342784467,7,373,1,3555,19,44,2.1965537260681027,7,1,2,242,64.4922362155785,65.96975346862581,3
2177,53,38.16242088594682,26,6,18,3.9391826511998227,49,0.17205771365722877,5,42.131434660344595,0,376,9,1117,40,27,1.729913914818972,13,1,13,29,42.394070250756876,100.0,5
2456,31,22.56753906129116,19,5,1,0.0,105,0.20288126565762649,94,47.61854283666909,8,118,6,2304,35,13,0.5505100242358235,5,1,12,334,48.60809929261175,48.060403715373496,2
2714,18,36.42839658131843,2,7,44,3.4861317486062857,130,0.21052330128749355,28,84.03464458981615,7,410,4,753,28,97,1.6704684006449169,13,1,29,50,58.92282454552685,100.0,5
1180,72,38.61619446333562,5,5,34,1.2325503852823305,116,0.2226666058748708,66,67.5131456133273,1,493,1,3533,2,49,1.6731005659299836,13,-1,15,140,66.30539432929392,70.69920646765866,4
2881,27,5.0,27,6,9,5.606642848978907,119,0.09335951768389195,81,67.65936589830572,0,295,1,1954,18,7,0.0,1,-1,0,278,46.81142195841307,19.698833777616052,0
488,68,18.354290297032662,23,6,20,0.0,46,0.15158046221726568,21,68.94451433984095,2,58,13,3268,49,59,0.0,20,-1,21,193,54.479856188952866,89.28294228576445,5
2960,17,38.95994402655686,24,7,41,1.8686426339141422,140,0.26187743605576524,47,43.69820715723705,4,259,5,2853,1,55,0.6331452551662351,5,-1,9,334,33.53864022725134,53.03305758853659,2
2895,60,5.0,5,3,11,5.5790671243436645,54,0.24339486517542513,72,89.25564489566075,0,128,8,1757,32,78,0.503466488854749,1,-1,3,22,80.0086471332542,52.21611805899869,2
2881,27,5.0,27,6,9,5.606642848978907,119,0.09335951768389195,81,67.65936589830572,0,295,1,1954,18,7,0.0,1,-1,0,278,46.81142195841307,19.698833777616052,0
1611,13,23.316989883085764,2,1,15,4.687152135733791,17,0.17992180509993175,42,35.9026987997665,8,444,6,1185,9,9,1.2670458424973012,16,1,28,109,70.04590843634102,87.5810565562602,5
198,46,50.64643251412644,25,2,44,1.9445773684276046,86,0.265058163230106,62,64.43005484049037,4,46,4,553,10,6,0.0,3,-1,1,347,59.45001389162892,25.57124306079076,1
2095,62,37.03079869636254,19,7,12,3.9273091258962416,87,0.18117417522096468,95,61.09267568143177,2,106,5,3089,1,9,0.6979612649447622,15,-1,2,245,62.787281053777726,33.388887304064724,1
539,8,44.83846945068147,26,6,17,0.9523349383399973,143,0.2340378635389272,76,65.94495049781669,10,345,14,3291,23,94,2.163992109623438,16,0,18,225,36.841009325052774,100.0,5
2402,18,44.23566164089543,12,3,22,3.9842786451481236,170,0.115655149353878,27,82.24112140508015,3,417,7,1556,38,61,1.368273437176851,3,1,10,199,55.24049316583437,87.19272040191065,5
1748,23,45.8962045307245,8,5,15,6.412229335311022,73,0.08915137867494523,54,70.62608964312832,1,17,11,2381,14,43,0.0,2,-1,30,292,56.13048199369101,49.039490451312304,2
772,55,57.66575888607002,21,3,16,1.7555527438237781,62,0.2572573422755318,42,95.42237856141487,7,168,2,1177,50,3,0.0,6,0,22,82,65.76576878472554,63.177850812601335,3
1691,68,36.9502359938823,1,5,3,2.7173212861088425,94,0.17570451415003419,89,86.37555028426283,8,47,5,3268,18,10,1.0354454928234664,3,-1,12,324,87.7107063371301,18.28641045012262,0
1417,54,34.43734906685412,5,5,9,7.3197649263039155,72,0.3684480685144053,78,52.65219900964074,7,129,3,1683,46,11,1.072593764887954,8,-1,14,241,68.43888812293692,36.814904984989475,1
1541,9,41.420229940146385,11,6,3,5.109252164069785,5,0.24629694866052992,6,60.73994081841897,4,446,15,1369,16,2,1.0074485635642798,2,-1,15,176,63.33020126788552,54.60441290194745,2
1209,48,46.97035728379977,26,5,21,6.421151817984507,75,0.2838098192161457,81,52.93946942458818,1,273,12,3553,18,90,0.601268389870846,12,-1,15,143,55.63348135642639,80.22211364635027,4
1248,21,32.0748252236143,7,6,1,0.0,153,0.2428943594801216,58,100.0,8,325,8,2678,22,9,0.09789179490435573,0,-1,30,261,63.7807201147129,39.00711717939366,1
468,26,39.81477634011509,30,2,38,5.745362819484024,35,0.25111238461852015,87,83.55715120548922,4,5,7,3376,50,90,1.3696826722798212,15,1,24,174,57.58847211187907,100.0,5
2388,65,35.569932177388964,27,7,6,3.7911632750243625,108,0.10210656766371118,87,44.360587497776436,5,4,7,2208,1,43,1.2970302223097179,8,0,12,76,55.837394049840256,57.771482858442866,3
799,52,28.55073003208742,22,1,25,1.5758775882508014,147,0.0,94,76.59921625867247,9,55,7,1493,6,89,0.8755350524432846,17,0,14,127,53.37154150264138,84.20894398814214,4
2220,34,23.571589970552587,27,1,20,4.065985183961667,80,0.2548849250047511,61,60.145238314405496,5,148,9,609,18,33,0.0,14,-1,12,101,55.61059902044776,66.66169995346634,3
2239,14,55.42981333234404,7,3,36,2.6878062963357245,108,0.36623627412838744,65,39.97810097581398,5,24,12,1948,5,2,1.046569214110792,5,0,7,350,57.05794305204955,38.536096247353356,1
1923,38,24.671440971471334,24,3,26,0.29779185327366475,140,0.1889082411598451,68,75.30402515448382,3,6,2,622,44,32,1.9760826532310798,8,0,3,214,51.98040366800954,62.82504751517889,3
728,5,46.03479409876658,23,4,37,3.3815565873085656,197,0.2522048737704585,65,67.54613990236561,7,205,11,418,50,23,0.229148015234244,14,1,30,7,32.82040413319326,99.54566382725784,5
507,50,47.01630912612282,3,5,43,0.08876583215387601,52,0.1734865006451545,39,98.05992866464308,5,87,3,1802,9,1,1.4051096063505466,15,1,16,235,72.84953006465156,70.4545052641385,4
925,51,58.11197849791585,13,2,27,6.556123217379047,184,0.26791581038868933,95,57.41542151920718,5,198,3,2460,14,10,0.5983387403997371,7,-1,11,171,43.765565079183325,34.77640100477199,1
2452,51,7.084464682020819,27,8,33,2.050650094464913,191,0.11752704064452117,2,68.04467642725928,5,326,11,603,13,27,0.0,1,0,13,232,29.626462426466517,63.31766848732998,3
699,76,38.31215368405698,12,8,17,4.315387461266958,98,0.2688039501135724,28,60.336638707937205,10,184,15,1567,29,16,0.0,7,0,1,195,51.16582410017221,54.17238197617638,2
312,69,40.22743013425236,9,8,24,0.0,61,0.3378855635124394,100,87.45791318156378,6,484,3,3351,3,5,1.697590447103722,0,0,6,152,69.86004875077933,38.21702199611055,1
2439,39,48.43485259533943,20,3,15,2.205657323860002,97,0.20119957696398286,66,70.5706347565114,10,323,6,3488,33,17,0.7252796540037507,2,-1,4,99,59.594119439406896,39.93204665936699,1
1082,53,53.27822806760001,3,1,13,6.525270997564387,56,0.16458677501366767,20,100.0,5,2,14,2892,7,38,0.5344951176195867,13,-1,15,324,78.665634338977,56.189093475652285,3
1678,77,44.42443615395643,6,6,10,2.7218790608357724,34,0.1876405868033854,98,55.48764726539529,6,18,5,2207,17,16,1.664098156353847,2,-1,0,206,66.71744587065143,18.901346145052457,0
1779,60,58.00277602123161,15,2,12,3.599676449910798,17,0.06810746503159112,89,62.09524329424742,6,407,11,3376,9,42,1.9706044937499638,5,-1,0,109,66.62146660944484,46.52377412250496,2
1664,34,22.19786336923819,8,1,29,4.344663830175372,128,0.05772497315959374,3,78.57527729288992,10,449,8,759,29,89,0.44604030451301147,16,0,27,198,54.697587872403986,100.0,5
1635,79,37.55556509805194,3,2,38,5.244819030848459,74,0.0755742576557001,98,70.26541750638282,6,308,3,2549,41,100,2.193006500081138,17,0,19,364,65.25600738031133,98.65863541459682,5
2086,38,6.423427893170089,27,4,20,2.1593486606869807,133,0.3668264894567098,99,61.83055757161484,6,170,15,1789,18,66,1.3482200406940594,2,-1,8,329,60.94124143306089,52.2103817118469,2
452,56,36.64053262584542,16,6,32,1.2336067625841713,82,0.12816735441421187,50,56.15655509636341,6,185,8,1926,28,43,0.5266340569020842,4,0,26,41,54.24127987086816,79.23394745331967,4
302,56,22.274540158155826,13,5,24,3.400112013729572,98,0.11941122645754104,33,58.928850652790004,10,149,6,1578,11,7,1.5869166912751274,9,-1,20,131,67.18640426895784,54.43559336140976,2
466,38,26.042755300457923,17,1,38,2.0870724103807525,180,0.18634198336361046,60,61.793535341134266,0,80,13,3224,43,11,1.0538879948749331,11,-1,28,54,51.64424301987304,67.12448438976759,3
934,17,23.835437146350902,19,1,23,0.8476086389530391,91,0.3703627499843295,93,11.268575093270847,9,215,10,1298,1,24,0.5442896040981211,11,-1,21,353,59.70576623963433,50.457598031860314,2
2941,38,12.675111789610785,16,8,44,6.260590422273035,94,0.3667762838031454,69,63.230929068344246,8,179,8,523,49,21,1.2372442628186704,3,1,6,348,64.40219107916332,64.0572526203562,3
1416,65,21.46679781654042,13,6,3,5.2725169333300075,28,0.10314111892084978,65,73.90852102043166,5,456,10,3187,10,47,0.8606882644395671,4,0,7,256,70.5441726728882,55.22198813060896,3
266,74,37.651911494825335,24,2,10,0.0,196,0.2349090501155453,4,59.861323836151456,7,5,1,1962,13,61,0.7223153041959722,20,0,24,197,56.30835780459551,88.67825536797756,5
2730,58,5.0,2,7,25,1.5108105334350221,20,0.0,32,43.86225481804814,5,67,13,1630,24,7,1.602827674745992,3,0,7,297,57.506401249202376,50.76890151538527,2
1423,36,40.86440135359665,5,2,45,4.885866029540205,38,0.13918794122963424,91,45.767514168876694,2,497,10,77,39,68,0.14675477267341352,18,0,30,55,49.86661621236852,100.0,5
2252,44,33.01229942465014,28,3,16,1.5554555584918288,141,0.16718777102602275,80,65.53983326209752,4,52,10,489,43,12,1.23465330999409,5,0,11,80,47.34669370797177,59.31618588654459,3
1691,68,36.9502359938823,1,5,3,2.7173212861088425,94,0.17570451415003419,89,86.37555028426283,8,47,5,3268,18,10,1.0354454928234664,3,-1,12,324,87.7107063371301,18.28641045012262,0
1693,79,17.558167661397228,23,7,10,1.4746651912987074,156,0.25822135967391346,79,100.0,2,492,13,2906,41,32,0.3825038404381874,10,0,2,311,52.49943034602867,59.54483674029873,3
2128,5,54.55805891386336,14,6,3,3.382004629588724,0,0.14496329142705414,66,55.39184756463639,0,148,14,2717,10,7,0.8034436719298939,3,0,10,222,57.83076275463935,39.050175082641246,1
234,60,26.94049093793915,19,6,13,5.593262169375931,29,0.3211579253301157,61,35.40196981293352,8,485,7,1553,45,23,0.7661394611338299,12,1,1,175,48.42184098434387,73.023476806736,4
1298,63,26.767728428378167,29,8,4,5.273651568687642,164,0.0818283638608695,86,71.4133829618765,10,127,9,1876,1,11,0.5628723986918442,0,-1,4,244,49.907485198655685,19.811784648515243,0
2955,56,47.80558862524296,15,8,48,2.4585893847559634,3,0.2828516684155084,58,86.39225516961194,3,386,14,3204,2,34,0.11544835248318919,19,-1,4,256,62.87739271012179,64.51799148931039,3
2736,22,37.78440301429999,15,4,31,4.147350601026133,48,0.2480349694678562,36,20.55144279566882,10,453,7,2313,42,67,1.3743915746429136,14,0,25,15,52.705124393577535,100.0,5
2614,56,48.41222833945575,2,4,26,5.989958860548815,196,0.18129882495741292,83,67.40200428827877,0,99,2,3196,16,9,0.8366207262329529,0,-1,4,262,60.39610050678078,15.821590921180237,0
1678,77,44.42443615395643,6,6,10,2.7218790608357724,34,0.1876405868033854,98,55.48764726539529,6,18,5,2207,17,16,1.664098156353847,2,-1,0,206,66.71744587065143,18.901346145052457,0
2512,1,56.62675294760156,29,5,22,2.1636089650900456,178,0.16170910374885544,98,60.301352076656926,3,139,2,2350,11,6,0.0,1,-1,1,262,46.44016906818866,15.691869824491686,0
2052,71,49.478944816249026,15,8,33,6.042859416184505,161,0.13384242346043318,86,65.7328946549505,5,207,2,2842,29,10,0.9403335571798179,14,1,0,248,47.22109855025834,55.951535986685975,3
2546,31,33.7267427140203,9,5,20,3.549556259957247,157,0.1408784898237085,95,86.6468323893762,6,160,13,3304,4,1,0.8944262099782245,2,-1,1,228,64.09070942030043,19.922135669326664,0
526,26,50.55627104029651,6,3,48,5.988323647696129,8,0.03477739607405722,2,69.2859772457889,7,440,1,2732,5,78,0.5910084478320567,16,-1,30,300,62.48062431823255,95.08097187557856,5
2668,39,36.56530982100971,5,6,14,1.389495213700586,64,0.290407240243407,33,51.28028508848119,8,409,6,145,25,44,1.2331695553589617,5,0,5,72,58.403425074648936,72.72871937834597,4
2471,15,14.555330795115069,7,2,47,3.51642918915357,99,0.20346259910939146,19,85.04136240113522,0,445,15,92,36,17,1.4222407191303519,16,-1,12,300,58.24979972357247,82.40589821164525,4
2546,31,33.7267427140203,9,5,20,3.549556259957247,157,0.1408784898237085,95,86.6468323893762,6,160,13,3304,4,1,0.8944262099782245,2,-1,1,228,64.09070942030043,19.922135669326664,0
2562,32,23.46769282324745,7,6,29,1.3362978315697218,140,0.325247894251353,32,39.908800481055216,6,136,14,1507,6,3,0.0,0,0,13,316,52.31143738543058,39.58118473821312,1
805,63,11.595541157146481,4,6,30,4.372764091355361,32,0.3681524529027851,18,27.360260578529832,5,200,1,164,1,37,0.6708959305475793,10,-1,19,321,70.14933328306451,60.75023188319015,3
265,6,36.87475040425202,15,4,18,4.338399091053276,194,0.3085918479045746,92,79.36233688510713,0,139,1,2841,45,54,1.059406117446172,0,0,8,125,57.4354049683445,52.55065734096676,2
1222,68,25.624052287005263,30,4,18,2.352457567272384,142,0.2391487247720625,43,88.20816849377863,6,326,15,3446,42,3,1.591202527224219,20,1,30,211,52.846255422146506,100.0,5
1275,72,15.550018942956836,23,5,4,2.9762609386440024,21,0.1398499270356484,77,50.78243486533397,9,77,11,3637,18,24,1.4491116509541841,6,-1,1,166,60.55519041452342,36.47873459100123,1
1426,70,28.20853398152739,23,6,4,0.0,118,0.35697363493845957,34,100.0,0,52,3,1422,7,24,0.2350456566582877,6,-1,3,120,72.78564489099382,36.944248586858215,1
2782,10,29.030982020434617,12,1,2,1.0684786643043453,161,0.2462629577845607,63,80.02903184528941,7,235,3,2909,22,28,0.6764482073919145,5,0,3,115,78.66239947257313,43.53142332485005,2
1298,63,26.767728428378167,29,8,4,5.273651568687642,164,0.0818283638608695,86,71.4133829618765,10,127,9,1876,1,11,0.5628723986918442,0,-1,4,244,49.907485198655685,19.811784648515243,0
1873,11,24.736019135452672,22,3,48,7.6820222919714185,3,0.271502986592478,89,88.21088710656839,0,169,2,600,20,19,0.030639576590068662,13,-1,9,279,65.05290045949995,53.58341281557132,2
2906,28,33.238974151291835,4,2,4,4.786570529932794,63,0.1737038765520043,48,62.45683589936361,8,448,5,2978,27,4,0.8838672895188059,2,-1,11,134,72.74977467326289,38.61571875376785,1
253,25,36.26506892947112,26,4,14,4.501568464819589,143,0.2917002956181166,17,77.80164751694444,1,486,14,3015,15,35,1.231209599571652,4,-1,9,335,54.03358863587603,62.33576439761714,3
912,50,33.42212521716627,9,5,11,2.2929247291671766,164,0.09156751359534938,86,77.11614562670479,10,40,14,2983,24,9,0.37230563993924215,4,-1,15,59,57.99820194053062,34.090635481890416,1
1164,17,23.24672345236311,5,5,19,2.921846399117736,65,0.3846661293186471,70,58.630604041154726,2,135,4,2088,22,7,0.0,4,1,3,179,73.39652209383193,37.15116689958757,1
1366,21,50.50119404860996,8,8,18,2.0705830246251344,185,0.18445920866530552,80,58.08567622898993,4,51,5,3144,5,3,1.12788095403226,5,-1,1,320,53.59351999618966,17.24562651071713,0
2014,72,14.327866585401193,7,6,18,2.304453715155815,36,0.10324312382976798,58,92.30434679667962,4,369,6,2838,14,45,1.0368905203733227,3,-1,0,347,75.43114399580249,37.558505244532356,1
